ApplicationID:ID,Name,:LABEL
Participant Account Web Service,7ba913a6d9d4fd40eab756e00dab3518,Application
Participant Experience Messaging,f6038a82b44ce100cb33dc8f2f6891b5,Application
Participant ODS Web Service,6c58a99c0a0a3c250081e8d7bb5a62b1,Application
Patriot Manager,c082cf1521c1cdc078aad7136643c8cf,Application
Payroll Administration,6c58ad790a0a3c2500d0c77545048f0a,Application
Payroll Remittance,6c5a5fea0a0a3c25007ce3c5649a4ebf,Application
PDF/PSR,6c58b60b0a0a3c25015687b97f1a942b,Application
PEARL,6c58ba270a0a3c25000ddea0edc58b7a,Application
Pending Requests Delete Web Service,236249b00a0a3c2500ee285f1bed82ff,Application
Pending Requests Inquiry Web Service,23617e430a0a3c2501379c28373de4af,Application
PENPAY Fillupload process daily batch job,06480cbb853f4d881e22301f4739b166,Application
PENSION NEW BUSINESS,6c58c3a60a0a3c2501972c2b2e7fd263,Application
PeopleSoft Finance,397c51e365c07c84093f7431eb5dffe8,Application
Performance Center,6c58d24a0a0a3c25011529344885e32c,Application
Periodic Review Simplification,6c58d3300a0a3c25004db8bd90f0b60b,Application
Pilotfish,f686fc11e0ab7c40cb04066cee50558f,Application
Plan Access,6c58b7240a0a3c25011178171548e067,Application
Plan Settlements Allocation Calculator,6c58ddc70a0a3c250077da53ac2ef279,Application
Plan Sponsor System,6c58df260a0a3c25002a5b57cf3c383e,Application
PlanIT,6c58e1370a0a3c25014e38b80fdd7ecd,Application
PlanIT daily DB reports,821be25915ca7900cb046d0217419959,Application
planwithease.com,6c58e2890a0a3c2501e22576f16d9bdb,Application
PLS Signature Viewer,6c58e4050a0a3c25007aa73208b40dd9,Application
Policy Documents and Notes Custom Search,fa4bd7150a0a3c2500486afb09988854,Application
Policy Extraction for ct1035,d84870db0a0a3c2501134f3c941f362a,Application
Policy Sweeper,fa4e491d0a0a3c2500e1ecfa39b94b34,Application
Portal - IPS,6c5a16460a0a3c25015b93cbdb5d84b3,Application
Ported and Conversion Charges Process,6c58fb920a0a3c25008a1ff07fa61ac6,Application
Portfolio BluePrint Batch,c2a822e321a80580cd3b90193281c0b3,Application
Power Image Desktop,6c59010a0a0a3c2500a5a61a56ff2275,Application
PRD DB,6c5902f80a0a3c2500ce013fe6176b30,Application
Premium Analysis,6c5908200a0a3c2501d512de889a72c4,Application
PRESTO,6c590b410a0a3c2500f0d62d0674231c,Application
Presto Services,f3be4c410a0a3c2500d027a8f33809a6,Application
Prevalent Active Agent,fa4f212a0a0a3c25008e1a711548c09a,Application
Prior Day Account Balance Data & Load,6c590fc60a0a3c2500134df5f06f8ce3,Application
Prior Day Balances,6c5910a90a0a3c25005b30004e31c5ab,Application
Producer BOB,abf7af030a0a3c750132f24ec4c37344,Application
Product Financial Reporting,6c5918a70a0a3c25010488c40d1cbfdd,Application
Product Model,6c5919f80a0a3c2501a2cbec99c8674e,Application
Product Wizard,b62adfac74f15180cd3beac06b387cae,Application
Professionals Portal,6c591b920a0a3c25019c501509ec8d03,Application
Prophet Annuities,f1a65c530a0a3c75012b5b6565b4634a,Application
PSRConnect,6c5922520a0a3c2501189844db143cca,Application
PUBLICATION DATA COLLECT,22be2f760a0a3c25013d675111bcc28c,Application
PWeb,6c59257d0a0a3c2501f81fd5e61ffde6,Application
QDRO,ca0c06fbbc248a401e22bcd5946ebc5a,Application
Quest Change Auditor,e3d620a64fbbaa40cfc9bfaf0310c779,Application
Quest MessageStats,4c4190b265417c4c093f7431eb5dff46,Application
Raptor,6c59395d0a0a3c25013c6904af4c26da,Application
Raptor Legacy,791021554f6f5f0866f5bfaf0310c7f5,Application
Rational ClearCase,483767b00a0a3c25009ebfc8b71b757f,Application
Refund Liability,6c5949840a0a3c250082dbfb0ab81965,Application
REGULATORY MAILING SYSTEM,6c594a7b0a0a3c2500841d4d5c5b8c47,Application
Regulatory Reporting System,84c33faa5b165040da9f6cb43e4254cf,Application
Relativity,3b429231873f58449f16c5a36c434d40,Application
Relativity Legal Hold Module,c019ff0e4f3ce240b33bbfaf0310c79d,Application
Release Management,6c57a37c0a0a3c25015b9e163a2242e5,Application
Remote Enroller Maintenance & Suitability,6c5957680a0a3c2500f677501a5698f4,Application
Report Notification Component Batch,26061d6b21600580cd3b90193281c058,Application
Reporting Solutions Operations Database,9414df292c46b9001e22fa3cef9e24c3,Application
Request ODS Web Service,6c595f4f0a0a3c25002c666fbfb31195,Application
Reserves,6c5961280a0a3c2501fce48ce2f0e7e4,Application
RetirementServices-Data,c6f44fd14f3e160003224b901210c789,Application
Rip Batch Manager,fa5473520a0a3c2501533a0e9a66abd0,Application
RiskFrontier,77c0b2fe5b4a5400da9f6cb43e4254ff,Application
RITS.com,70041d740a0a3c15011394dabdc95d98,Application
RPS - Hartford,6c597b000a0a3c2501fee907fbe4e654,Application
RS - Risk Agility Actuarial Modeling,92f808bb4fda030066f5bfaf0310c717,Application
RSA Adaptive Authentication (RSA Multifactor Authentication),796eb7680a0a3c25019993dca6bfc230,Application
RSNET - eERISAServices,2c0d2eff318c0100bcb8a915bd74592b,Application
RSNET - TheHub,879e0d24b050810078aad74dd6545d3a,Application
Sales MIS,6c5980ba0a0a3c25002cdb8ef42149e2,Application
Sales Prospectus,866923fdd04db100093f651bdb78cc25,Application
Sales Tools Database Extract,6c5986260a0a3c2501fd078f7a8cfb51,Application
SalesForce Marketing Cloud,7922d2da19ff3100cb0406c37c9f88e6,Application
Salesforce Marketing Cloud - Batch,9fd86fcc6f0a4200235ee2300b3ee4d0,Application
Salesforce.com for Retirement,9d3a739f0a0a3c7500b4f767633ff141,Application
Salesforce.com for Retirement - Asset Retention Tracker,6c55cf670a0a3c2501fc09be68d1999c,Application
Salesforce.com for Retirement - Batch,fcf43a6a4fc347009a0b4b901210c743,Application
Salesforce.com for Retirement - Broker Dealer Interface,6c55ee460a0a3c25010278176af9aa4c,Application
Salesforce.com for Retirement Institutional Markets,24e62dc2a96c69801e22258c8f59f4b8,Application
Salesforce.com Life,bfd3c0a90a0a3c7501d30debb618f8ed,Application
Schedule C - Customer Reporting,06bfe73e55aa94009f16f6585e91598e,Application
Schedule C - ERISA,5fbe2ffa55aa94009f16f6585e91591c,Application
SCOM,b74e405a4fa44700872a5bad0210c742,Application
SEC22c Web Tool,d93a25c84f6f26c0872a5bad0210c7e0,Application
Self Service Plan Review,6c59a8890a0a3c2500f77f020b638d52,Application
Self Service Plan Review Batch Generation,c782a3ff30b42800b15c7cf32cb4b93e,Application
Session Management,6c59ae180a0a3c2501e73c0f7d4d9d24,Application
SetIT/SetIT UI,6c59ae9d0a0a3c2501d50c69e278cb73,Application
Share Drive Access Inventory Tool,83b1d3322ce7c984093fdb32c319c163,Application
Shared Services Database,6c59b0d90a0a3c250020e027c5f3afd1,Application
Sharepoint Enterprise,6c59b4f30a0a3c25014933c0af00949e,Application
Sierra,6c59b8140a0a3c250095912881fa60d1,Application
SimplicityPipeline,5df2b9084f2d57849a0b4b901210c7a3,Application
SIP Enterprise Server,4c4e901c4f7ddfc0ab155bad0210c79b,Application
Site Manager,6c59c65d0a0a3c2501681eb170a41e55,Application
Skype for Business,50e0ae62e532b500cb339279029ed3aa,Application
Slingshot,50f709e50a0a3c75018450c67f80d89f,Application
SmartWorks,6c59e9fe0a0a3c2501d51a93da918c97,Application
Smartworks - Account Summary,2a7aa6fd0a0a3c25017a63820ba6475c,Application
Smartworks - Branch Renewals,23b592230a0a3c25007b2de6b47bc1da,Application
Smartworks - Do Not Call,23b6e9bb0a0a3c25009407aa38e463d1,Application
Smartworks - Trade Review,2a24f8970a0a3c25003adf4a7ee9b53d,Application
SMS Web Services Suite - Cloud,e7a8821e4f60a280e52c605f0310c73a,Application
SN_Ticket_DB,01dfde1c4f1c3e80b33bbfaf0310c7b7,Application
SolarWinds NPM-NTA,b34e005a4fa44700872a5bad0210c7ca,Application
SOLOMON,6c5a02530a0a3c25001367f60a0e45aa,Application
SonarQube,0a5bf1e94f65f604cfc9bfaf0310c737,Application
SponAutoLoad,441da4b70a0a3c2501b4b4ecb123d4f2,Application
Sponsor Admin Tool,6c5a0ac40a0a3c250021919744ece710,Application
Sponsor Authlookup Service,b34bbca04f127e40b33bbfaf0310c707,Application
Sponsor AutoLoad View,63ea725d0a0a3c7501c2fd7e2d9c6b01,Application
Sponsor Search,6c5a10420a0a3c250110cd9e9efa0372,Application
Sponsor Security Services,443fc5ee0a0a3c25000090008574937a,Application
Sponsor Web Access Authorization,6c5a12450a0a3c2500dca400e1880995,Application
Sponsor Website,6c5a13780a0a3c25017f27b657cdec17,Application
SSO,6c5a15910a0a3c250045748fd7a8ff87,Application
SSO - IPS,c141debb65ac3c48093f7431eb5dff84,Application
SSO Admin,6c5a177b0a0a3c25018b9459ded66854,Application
SSO Web - Cloud,13f07f9e4fcfc200f6bd4b901210c7e2,Application
SSO Web - External,3d0d085b2155c5c478aad7136643c8dd,Application
SSO Web Services Suite - External,04d329410a0a3c7501c1f131129344fa,Application
State Street iPay Benefits Portal,6c5a1f8c0a0a3c2501d64b7b439bf735,Application
State Street iPayBenefit EAI,b57443d7518911001e222c9865e52dc1,Application
State Street MyPenPay,794d16920a0a3c2501471c632ec51f98,Application
State Street PAYBASE,3ba7813c4f56a28038065bad0210c726,Application
State Street Plus,1a4068750a0a3c7500cf7dd8195894c5,Application
State Street Plus Web,bc00196b0a0a3c2500d2705d2609f94e,Application
State Street RAIN database,69e7b5f84f26964003224b901210c7c3,Application
Stellent,6c5a257a0a0a3c2500ebfd997ed083f0,Application
Sterling Managed File Transfer,7155143f78b1d440da9ffaa67b067e2b,Application
SubPrestoServices,c58b405b4f31960003224b901210c732,Application
Surround,2358caa10a0a3c2500bd4c95bae2e174,Application
Sybase Replication Server,59dfe0ad0a0a3c75000d8a778616a10d,Application
Symantec AntiVirus,dad8dd860a0a3c2500b5ae0c7c6d5d80,Application
Symantec Data Loss Prevention,fef9bc7f6f9dc600889d38103c3ee4ca,Application
Symantec Discovery Accelerator (DA),d011f60c0a0a3c7500910eaa8c4af83a,Application
Tableau,220af3104fe11a80f6bd4b901210c7da,Application
TAI - Ceded Reinsurance,6c5a43120a0a3c25018bdb9d87622c80,Application
Tanium,21af060f6f5102009f2638103c3ee46a,Application
Task Manager,85b7dc830a0a3c25011fde3135a9df2b,Application
Task Manager Batch,775cb4a5e929d940bcb8e26f7a020945,Application
TaskManager Administration,2f48ceb30a0a3c7501a8bc13c05ad516,Application
TelAlert,59e0ad1a0a0a3c7500ac2d477aa843fc,Application
The Source,6c5a54970a0a3c2500589f9f374c1c9b,Application
Third-Party Data,7e88ce2f4f8fa280f6bd4b901210c7c3,Application
Tivoli Work Scheduler,d9f457a90a0a3c250101e44db53c7880,Application
Tivoli Workload Scheduler - Omni,e04349fc0a0a3c75018dfb10fdadd628,Application
TMPI Business Day Batch Jobs,22ec90084f30b280e52c605f0310c7a8,Application
TMPI Daily Batch Jobs,3794a04c4f70b280e52c605f0310c7dd,Application
TMPI Prior Business Day Batch Jobs,fb41e00c4ff4f284b33bbfaf0310c7d7,Application
TMPI Weekly Batch Jobs,fb41684c4ff4f284b33bbfaf0310c7d0,Application
TPA INQUIRY,6c5a59de0a0a3c25015f4f267bf11e3e,Application
TPA MAINTENANCE,6c5a5afd0a0a3c2500324bd5d5a4d951,Application
TPA Support Website,6c5a61410a0a3c25005406135fa1876d,Application
TPA Support Website Batch,80ff73b4a1567040cb046ac47a1e8a53,Application
Trak Enterprise - Hartford,6c5a67dc0a0a3c25002dd12d6a6ccf70,Application
Trak Enterprise - HR Resolution Team,797a0e800a0a3c25009d2a411b0f02ec,Application
Transaction History Web Service,235ed7e70a0a3c25015e90a24678f5e9,Application
TransactIt - DC,6c5a69bb0a0a3c25016db618de1dcf49,Application
TransactIT - TPA,31d463f34fef6e40b33bbfaf0310c71d,Application
Triton - Life,97e1b8b14f28260081a9605f0310c74d,Application
Triton (Annuities),6c5a7a070a0a3c2501ed77e99c066141,Application
TS Dashboard,f6a67cde4f8e7e00e52c605f0310c78f,Application
ULTIMATE STATEMENT,6c5a83be0a0a3c25011a43184662dbbe,Application
Ultimate Statement CSR View,6c5a84e50a0a3c2501ccf7e9549f08e7,Application
Ultimate Statement Web Service,436bddf75b869800da9f6cb43e4254b6,Application
Ultra Doc Service,6c5a861f0a0a3c25006404cac6872e67,Application
Unbundled Participant Loan Calculator,6c5a888d0a0a3c25001c0f5cb31829da,Application
User Profile Web Service,5343d9f35b869800da9f6cb43e425448,Application
Valuation Regression Tool,798a7a250a0a3c2500a85ab0d9dfa05b,Application
VALUATIONS,6c5a913d0a0a3c25012b5bdb455c4e1e,Application
VALUE REPORTING REPOSITORY,6c5a95520a0a3c25011b031ef84b72ef,Application
Vantage 15.9 - Life/Annuities,6c5a9d980a0a3c2501533385906055f8,Application
VDAO Straight Thru Processing Batch,1598082e4f3b9e00cfc9bfaf0310c7e0,Application
VEDAR,37260a7abcc08a001e22bcd5946ebc49,Application
Venafi Trust Protection Platform,38989da76f168600235ee2300b3ee450,Application
Verasmart Call Accounting System,93bfa79587f7d4449f16c5a36c434d07,Application
Veritas Data Insight,beb4caed4fe6f204b33bbfaf0310c7f0,Application
VFA - Good Morning Reports Batch,014c19a70a0a3c25005726d2d78fc8d2,Application
VHC Automation Tooling,f3d77ccb4f530e0038065bad0210c757,Application
Virtual Desktop Platform,ac55da9f5b5e5840da9f6cb43e42540f,Application
Virtual Server Platform,f4314dd40a0a3c750145862332a57fe6,Application
Volo,fc5ae1c70a0a3c7501e654d75b53caff,Application
VOUCHER APPLICATION,6c5aaf240a0a3c250082d2c2b6cbfa4d,Application
Voya Access,6c578edd0a0a3c25001d8e2720f00199,Application
Voya Access Batch ACES Account Balances Load,e4e8c76fa96461c01e22258c8f59f418,Application
Voya Access Batch Linked Plans Load,45d1bab9c587c9c0cb04a554b84bda85,Application
Voya Access Batch Northern Life Data Load,9e40dcc12b8668001e228a9119da1564,Application
Voya Access Batch Supplemental Statement Load,32a9ee7dc547c9c0cb04a554b84bda63,Application
Voya Access Quicken,2da5bcfa0a0a3c25009e3ec58d6823d5,Application
Voya Consumption,760b1c5e5d488504093f80f00f03ef45,Application
Voya Digital Account Opening,bb59a21725c9c280093fb60fd99cecc1,Application
Voya Hybrid Cloud,a8000c464f97ca0003224b901210c70a,Application
Voya Presents,6501805c656360c0093f7431eb5dff9d,Application
Voya Presents Web,4f3a06d10a0a3c7501f1a51ee595fa82,Application
Voya Pricing Portal,06f8444e4fc4e64081a9605f0310c785,Application
Voya Report Web Service,e06bd9f75b869800da9f6cb43e42544d,Application
Voya UIPath,618bb7544fef8bc0fc414b901210c76c,Application
VoyaServiceCenter Session,65323deb0a0a3c15014c70abc92de84f,Application
VOYAServiceCenter SSO (PORTAL),652d51f60a0a3c150147203ff722fec7,Application
Web Admin Tool,bfeafb13ffe46004b15cfe5c157efedd,Application
WEB WORKS,6c5abc620a0a3c25016fcb39f7a4965c,Application
webMethods,6c5abe250a0a3c250166cda04c497767,Application
Weiland BRM,6c5ac12a0a0a3c250103697e743fea99,Application
WISE-Life,6c5aced10a0a3c2500b90195c43a60e1,Application
Workflow Direct,6c5ad0ae0a0a3c250012afc579be05dd,Application
Xerox Device Manager,80174784ff42d000da9f646d8b649d5e,Application
XL-Deploy,ef9973834fe193c007cc5bad0210c7ac,Application
Zerto,8ca025c74faa57ccab155bad0210c715,Application
