:START_ID,role,:END_ID,:TYPE
269,Owns,2073,Owns
269,Owns,2074,Owns
269,Owns,2075,Owns
270,Owns,2076,Owns
270,Owns,2077,Owns
270,Owns,2078,Owns
270,Owns,2079,Owns
271,Owns,2080,Owns
271,Owns,2081,Owns
271,Owns,2082,Owns
271,Owns,2083,Owns
272,Owns,2084,Owns
272,Owns,2085,Owns
272,Owns,2086,Owns
272,Owns,2087,Owns
273,Owns,2088,Owns
273,Owns,2089,Owns
273,Owns,2090,Owns
273,Owns,2091,Owns
274,Owns,2092,Owns
274,Owns,2093,Owns
274,Owns,2094,Owns
274,Owns,2095,Owns
275,Owns,2096,Owns
275,Owns,2097,Owns
275,Owns,2098,Owns
275,Owns,2099,Owns
276,Owns,2100,Owns
276,Owns,2101,Owns
276,Owns,2102,Owns
276,Owns,2103,Owns
277,Owns,2104,Owns
277,Owns,2105,Owns
277,Owns,2106,Owns
277,Owns,2107,Owns
278,Owns,2108,Owns
278,Owns,2109,Owns
278,Owns,2110,Owns
278,Owns,2111,Owns
279,Owns,2112,Owns
279,Owns,2113,Owns
279,Owns,2114,Owns
279,Owns,2115,Owns
280,Owns,2116,Owns
280,Owns,2117,Owns
280,Owns,2118,Owns
280,Owns,2119,Owns
281,Owns,2120,Owns
281,Owns,2121,Owns
281,Owns,2122,Owns
281,Owns,2123,Owns
282,Owns,2124,Owns
282,Owns,2125,Owns
282,Owns,2126,Owns
282,Owns,2127,Owns
283,Owns,2128,Owns
283,Owns,2129,Owns
283,Owns,2130,Owns
283,Owns,2131,Owns
284,Owns,2132,Owns
284,Owns,2133,Owns
284,Owns,2134,Owns
284,Owns,2135,Owns
285,Owns,2136,Owns
285,Owns,2137,Owns
285,Owns,2138,Owns
285,Owns,2139,Owns
286,Owns,2140,Owns
286,Owns,2141,Owns
286,Owns,2142,Owns
286,Owns,2143,Owns
287,Owns,2144,Owns
287,Owns,2145,Owns
287,Owns,2146,Owns
287,Owns,2147,Owns
288,Owns,2148,Owns
288,Owns,2149,Owns
288,Owns,2150,Owns
288,Owns,2151,Owns
289,Owns,2152,Owns
289,Owns,2153,Owns
289,Owns,2154,Owns
289,Owns,2155,Owns
290,Owns,2156,Owns
290,Owns,2157,Owns
290,Owns,2158,Owns
290,Owns,2159,Owns
291,Owns,2160,Owns
291,Owns,2161,Owns
291,Owns,2162,Owns
291,Owns,2163,Owns
292,Owns,2164,Owns
292,Owns,2165,Owns
292,Owns,2166,Owns
292,Owns,2167,Owns
293,Owns,2168,Owns
293,Owns,2169,Owns
293,Owns,2170,Owns
293,Owns,2171,Owns
294,Owns,2172,Owns
294,Owns,2173,Owns
294,Owns,2174,Owns
294,Owns,2175,Owns
295,Owns,2176,Owns
295,Owns,2177,Owns
295,Owns,2178,Owns
295,Owns,2179,Owns
296,Owns,2180,Owns
296,Owns,2181,Owns
296,Owns,2182,Owns
296,Owns,2183,Owns
297,Owns,2184,Owns
297,Owns,2185,Owns
297,Owns,2186,Owns
297,Owns,2187,Owns
298,Owns,2188,Owns
298,Owns,2189,Owns
298,Owns,2190,Owns
298,Owns,2191,Owns
299,Owns,2192,Owns
299,Owns,2193,Owns
299,Owns,2194,Owns
299,Owns,2195,Owns
300,Owns,2196,Owns
300,Owns,2197,Owns
300,Owns,2198,Owns
300,Owns,2199,Owns
301,Owns,2200,Owns
301,Owns,2201,Owns
301,Owns,2202,Owns
301,Owns,2203,Owns
302,Owns,2204,Owns
302,Owns,2205,Owns
302,Owns,2206,Owns
302,Owns,2207,Owns
303,Owns,2208,Owns
303,Owns,2209,Owns
303,Owns,2210,Owns
303,Owns,2211,Owns
304,Owns,2212,Owns
304,Owns,2213,Owns
304,Owns,2214,Owns
304,Owns,2215,Owns
305,Owns,2216,Owns
305,Owns,2217,Owns
305,Owns,2218,Owns
305,Owns,2219,Owns
306,Owns,2220,Owns
306,Owns,2221,Owns
306,Owns,2222,Owns
306,Owns,2223,Owns
307,Owns,2224,Owns
307,Owns,2225,Owns
307,Owns,2226,Owns
307,Owns,2227,Owns
308,Owns,2228,Owns
308,Owns,2229,Owns
308,Owns,2230,Owns
308,Owns,2231,Owns
309,Owns,2232,Owns
309,Owns,2233,Owns
309,Owns,2234,Owns
309,Owns,2235,Owns
310,Owns,2236,Owns
310,Owns,2237,Owns
310,Owns,2238,Owns
310,Owns,2239,Owns
311,Owns,2240,Owns
311,Owns,2241,Owns
311,Owns,2242,Owns
311,Owns,2243,Owns
312,Owns,2244,Owns
312,Owns,2245,Owns
312,Owns,2246,Owns
312,Owns,2247,Owns
313,Owns,2248,Owns
313,Owns,2249,Owns
313,Owns,2250,Owns
313,Owns,2251,Owns
314,Owns,2252,Owns
314,Owns,2253,Owns
314,Owns,2254,Owns
314,Owns,2255,Owns
315,Owns,2256,Owns
315,Owns,2257,Owns
315,Owns,2258,Owns
315,Owns,2259,Owns
316,Owns,2260,Owns
316,Owns,2261,Owns
316,Owns,2262,Owns
316,Owns,2263,Owns
317,Owns,2264,Owns
317,Owns,2265,Owns
317,Owns,2266,Owns
317,Owns,2267,Owns
318,Owns,2268,Owns
318,Owns,2269,Owns
318,Owns,2270,Owns
318,Owns,2271,Owns
319,Owns,2272,Owns
319,Owns,2273,Owns
319,Owns,2274,Owns
319,Owns,2275,Owns
320,Owns,2276,Owns
320,Owns,2277,Owns
320,Owns,2278,Owns
320,Owns,2279,Owns
321,Owns,2280,Owns
321,Owns,2281,Owns
321,Owns,2282,Owns
321,Owns,2283,Owns
322,Owns,2284,Owns
322,Owns,2285,Owns
322,Owns,2286,Owns
322,Owns,2287,Owns
323,Owns,2288,Owns
323,Owns,2289,Owns
323,Owns,2290,Owns
323,Owns,2291,Owns
324,Owns,2292,Owns
324,Owns,2293,Owns
324,Owns,2294,Owns
324,Owns,2295,Owns
325,Owns,2296,Owns
325,Owns,2297,Owns
325,Owns,2298,Owns
325,Owns,2299,Owns
326,Owns,2300,Owns
326,Owns,2301,Owns
326,Owns,2302,Owns
326,Owns,2303,Owns
327,Owns,2304,Owns
327,Owns,2305,Owns
327,Owns,2306,Owns
327,Owns,2307,Owns
328,Owns,2308,Owns
328,Owns,2309,Owns
328,Owns,2310,Owns
328,Owns,2311,Owns
329,Owns,2312,Owns
329,Owns,2313,Owns
329,Owns,2314,Owns
329,Owns,2315,Owns
330,Owns,2316,Owns
330,Owns,2317,Owns
330,Owns,2318,Owns
330,Owns,2319,Owns
331,Owns,2320,Owns
331,Owns,2321,Owns
331,Owns,2322,Owns
331,Owns,2323,Owns
332,Owns,2324,Owns
332,Owns,2325,Owns
332,Owns,2326,Owns
332,Owns,2327,Owns
333,Owns,2328,Owns
333,Owns,2329,Owns
333,Owns,2330,Owns
333,Owns,2331,Owns
334,Owns,2332,Owns
334,Owns,2333,Owns
334,Owns,2334,Owns
334,Owns,2335,Owns
335,Owns,2336,Owns
335,Owns,2337,Owns
335,Owns,2338,Owns
335,Owns,2339,Owns
336,Owns,2340,Owns
336,Owns,2341,Owns
336,Owns,2342,Owns
336,Owns,2343,Owns
337,Owns,2344,Owns
337,Owns,2345,Owns
337,Owns,2346,Owns
337,Owns,2347,Owns
338,Owns,2348,Owns
338,Owns,2349,Owns
338,Owns,2350,Owns
338,Owns,2351,Owns
339,Owns,2352,Owns
339,Owns,2353,Owns
339,Owns,2354,Owns
339,Owns,2355,Owns
340,Owns,2356,Owns
340,Owns,2357,Owns
340,Owns,2358,Owns
340,Owns,2359,Owns
341,Owns,2360,Owns
341,Owns,2361,Owns
341,Owns,2362,Owns
341,Owns,2363,Owns
342,Owns,2364,Owns
342,Owns,2365,Owns
342,Owns,2366,Owns
342,Owns,2367,Owns
343,Owns,2368,Owns
343,Owns,2369,Owns
343,Owns,2370,Owns
343,Owns,2371,Owns
344,Owns,2372,Owns
344,Owns,2373,Owns
344,Owns,2374,Owns
344,Owns,2375,Owns
345,Owns,2376,Owns
345,Owns,2377,Owns
345,Owns,2378,Owns
345,Owns,2379,Owns
346,Owns,2380,Owns
346,Owns,2381,Owns
346,Owns,2382,Owns
346,Owns,2383,Owns
347,Owns,2384,Owns
347,Owns,2385,Owns
347,Owns,2386,Owns
347,Owns,2387,Owns
348,Owns,2388,Owns
348,Owns,2389,Owns
348,Owns,2390,Owns
348,Owns,2391,Owns
349,Owns,2392,Owns
349,Owns,2393,Owns
349,Owns,2394,Owns
349,Owns,2395,Owns
350,Owns,2396,Owns
350,Owns,2397,Owns
350,Owns,2398,Owns
350,Owns,2399,Owns
351,Owns,2400,Owns
351,Owns,2401,Owns
351,Owns,2402,Owns
351,Owns,2403,Owns
352,Owns,2404,Owns
352,Owns,2405,Owns
352,Owns,2406,Owns
352,Owns,2407,Owns
353,Owns,2408,Owns
353,Owns,2409,Owns
353,Owns,2410,Owns
353,Owns,2411,Owns
354,Owns,2412,Owns
354,Owns,2413,Owns
354,Owns,2414,Owns
354,Owns,2415,Owns
355,Owns,2416,Owns
355,Owns,2417,Owns
355,Owns,2418,Owns
355,Owns,2419,Owns
356,Owns,2420,Owns
356,Owns,2421,Owns
356,Owns,2422,Owns
356,Owns,2423,Owns
357,Owns,2424,Owns
357,Owns,2425,Owns
357,Owns,2426,Owns
357,Owns,2427,Owns
358,Owns,2428,Owns
358,Owns,2429,Owns
358,Owns,2430,Owns
358,Owns,2431,Owns
359,Owns,2432,Owns
359,Owns,2433,Owns
359,Owns,2434,Owns
359,Owns,2435,Owns
360,Owns,2436,Owns
360,Owns,2437,Owns
360,Owns,2438,Owns
360,Owns,2439,Owns
361,Owns,2440,Owns
361,Owns,2441,Owns
361,Owns,2442,Owns
361,Owns,2443,Owns
362,Owns,2444,Owns
362,Owns,2445,Owns
362,Owns,2446,Owns
362,Owns,2447,Owns
363,Owns,2448,Owns
363,Owns,2449,Owns
363,Owns,2450,Owns
363,Owns,2451,Owns
364,Owns,2452,Owns
364,Owns,2453,Owns
364,Owns,2454,Owns
364,Owns,2455,Owns
365,Owns,2456,Owns
365,Owns,2457,Owns
365,Owns,2458,Owns
365,Owns,2459,Owns
366,Owns,2460,Owns
366,Owns,2461,Owns
366,Owns,2462,Owns
366,Owns,2463,Owns
367,Owns,2464,Owns
367,Owns,2465,Owns
367,Owns,2466,Owns
367,Owns,2467,Owns
368,Owns,2468,Owns
368,Owns,2469,Owns
368,Owns,2470,Owns
368,Owns,2471,Owns
369,Owns,2472,Owns
369,Owns,2473,Owns
369,Owns,2474,Owns
369,Owns,2475,Owns
370,Owns,2476,Owns
370,Owns,2477,Owns
370,Owns,2478,Owns
370,Owns,2479,Owns
371,Owns,2480,Owns
371,Owns,2481,Owns
371,Owns,2482,Owns
371,Owns,2483,Owns
372,Owns,2484,Owns
372,Owns,2485,Owns
372,Owns,2486,Owns
372,Owns,2487,Owns
373,Owns,2488,Owns
373,Owns,2489,Owns
373,Owns,2490,Owns
373,Owns,2491,Owns
374,Owns,2492,Owns
374,Owns,2493,Owns
374,Owns,2494,Owns
374,Owns,2495,Owns
375,Owns,2496,Owns
375,Owns,2497,Owns
375,Owns,2498,Owns
375,Owns,2499,Owns
376,Owns,2500,Owns
376,Owns,2501,Owns
376,Owns,2502,Owns
376,Owns,2503,Owns
377,Owns,2504,Owns
377,Owns,2505,Owns
377,Owns,2506,Owns
377,Owns,2507,Owns
378,Owns,2508,Owns
378,Owns,2509,Owns
378,Owns,2510,Owns
378,Owns,2511,Owns
379,Owns,2512,Owns
379,Owns,2513,Owns
379,Owns,2514,Owns
379,Owns,2515,Owns
380,Owns,2516,Owns
380,Owns,2517,Owns
380,Owns,2518,Owns
380,Owns,2519,Owns
381,Owns,2520,Owns
381,Owns,2521,Owns
381,Owns,2522,Owns
381,Owns,2523,Owns
382,Owns,2524,Owns
382,Owns,2525,Owns
382,Owns,2526,Owns
382,Owns,2527,Owns
383,Owns,2528,Owns
383,Owns,2529,Owns
383,Owns,2530,Owns
383,Owns,2531,Owns
384,Owns,2532,Owns
384,Owns,2533,Owns
384,Owns,2534,Owns
384,Owns,2535,Owns
385,Owns,2536,Owns
385,Owns,2537,Owns
385,Owns,2538,Owns
385,Owns,2539,Owns
386,Owns,2540,Owns
386,Owns,2541,Owns
386,Owns,2542,Owns
386,Owns,2543,Owns
387,Owns,2544,Owns
387,Owns,2545,Owns
387,Owns,2546,Owns
387,Owns,2547,Owns
388,Owns,2548,Owns
388,Owns,2549,Owns
388,Owns,2550,Owns
388,Owns,2551,Owns
389,Owns,2552,Owns
389,Owns,2553,Owns
389,Owns,2554,Owns
389,Owns,2555,Owns
390,Owns,2556,Owns
390,Owns,2557,Owns
390,Owns,2558,Owns
390,Owns,2559,Owns
391,Owns,2560,Owns
391,Owns,2561,Owns
391,Owns,2562,Owns
391,Owns,2563,Owns
392,Owns,2564,Owns
392,Owns,2565,Owns
392,Owns,2566,Owns
392,Owns,2567,Owns
393,Owns,2568,Owns
393,Owns,2569,Owns
393,Owns,2570,Owns
393,Owns,2571,Owns
394,Owns,2572,Owns
394,Owns,2573,Owns
394,Owns,2574,Owns
394,Owns,2575,Owns
395,Owns,2576,Owns
395,Owns,2577,Owns
395,Owns,2578,Owns
395,Owns,2579,Owns
396,Owns,2580,Owns
396,Owns,2581,Owns
396,Owns,2582,Owns
396,Owns,2583,Owns
397,Owns,2584,Owns
397,Owns,2585,Owns
397,Owns,2586,Owns
397,Owns,2587,Owns
398,Owns,2588,Owns
398,Owns,2589,Owns
398,Owns,2590,Owns
398,Owns,2591,Owns
399,Owns,2592,Owns
399,Owns,2593,Owns
399,Owns,2594,Owns
399,Owns,2595,Owns
400,Owns,2596,Owns
400,Owns,2597,Owns
400,Owns,2598,Owns
400,Owns,2599,Owns
401,Owns,2600,Owns
401,Owns,2601,Owns
401,Owns,2602,Owns
401,Owns,2603,Owns
402,Owns,2604,Owns
402,Owns,2605,Owns
402,Owns,2606,Owns
402,Owns,2607,Owns
403,Owns,2608,Owns
403,Owns,2609,Owns
403,Owns,2610,Owns
403,Owns,2611,Owns
404,Owns,2612,Owns
404,Owns,2613,Owns
404,Owns,2614,Owns
404,Owns,2615,Owns
405,Owns,2616,Owns
405,Owns,2617,Owns
405,Owns,2618,Owns
405,Owns,2619,Owns
406,Owns,2620,Owns
406,Owns,2621,Owns
406,Owns,2622,Owns
406,Owns,2623,Owns
407,Owns,2624,Owns
407,Owns,2625,Owns
407,Owns,2626,Owns
407,Owns,2627,Owns
408,Owns,2628,Owns
408,Owns,2629,Owns
408,Owns,2630,Owns
408,Owns,2631,Owns
409,Owns,2632,Owns
409,Owns,2633,Owns
409,Owns,2634,Owns
409,Owns,2635,Owns
410,Owns,2636,Owns
410,Owns,2637,Owns
410,Owns,2638,Owns
410,Owns,2639,Owns
411,Owns,2640,Owns
411,Owns,2641,Owns
411,Owns,2642,Owns
411,Owns,2643,Owns
412,Owns,2644,Owns
412,Owns,2645,Owns
412,Owns,2646,Owns
412,Owns,2647,Owns
413,Owns,2648,Owns
413,Owns,2649,Owns
413,Owns,2650,Owns
413,Owns,2651,Owns
414,Owns,2652,Owns
414,Owns,2653,Owns
414,Owns,2654,Owns
414,Owns,2655,Owns
415,Owns,2656,Owns
415,Owns,2657,Owns
415,Owns,2658,Owns
415,Owns,2659,Owns
416,Owns,2660,Owns
416,Owns,2661,Owns
416,Owns,2662,Owns
416,Owns,2663,Owns
417,Owns,2664,Owns
417,Owns,2665,Owns
417,Owns,2666,Owns
417,Owns,2667,Owns
418,Owns,2668,Owns
418,Owns,2669,Owns
418,Owns,2670,Owns
418,Owns,2671,Owns
419,Owns,2672,Owns
419,Owns,2673,Owns
419,Owns,2674,Owns
419,Owns,2675,Owns
420,Owns,2676,Owns
420,Owns,2677,Owns
420,Owns,2678,Owns
420,Owns,2679,Owns
421,Owns,2680,Owns
421,Owns,2681,Owns
421,Owns,2682,Owns
421,Owns,2683,Owns
422,Owns,2684,Owns
422,Owns,2685,Owns
422,Owns,2686,Owns
422,Owns,2687,Owns
423,Owns,2688,Owns
423,Owns,2689,Owns
423,Owns,2690,Owns
423,Owns,2691,Owns
424,Owns,2692,Owns
424,Owns,2693,Owns
424,Owns,2694,Owns
424,Owns,2695,Owns
425,Owns,2696,Owns
425,Owns,2697,Owns
425,Owns,2698,Owns
425,Owns,2699,Owns
426,Owns,2700,Owns
426,Owns,2701,Owns
426,Owns,2702,Owns
426,Owns,2703,Owns
427,Owns,2704,Owns
427,Owns,2705,Owns
427,Owns,2706,Owns
427,Owns,2707,Owns
428,Owns,2708,Owns
428,Owns,2709,Owns
428,Owns,2710,Owns
428,Owns,2711,Owns
429,Owns,2712,Owns
429,Owns,2713,Owns
429,Owns,2714,Owns
429,Owns,2715,Owns
430,Owns,2716,Owns
430,Owns,2717,Owns
430,Owns,2718,Owns
430,Owns,2719,Owns
431,Owns,2720,Owns
431,Owns,2721,Owns
431,Owns,2722,Owns
431,Owns,2723,Owns
432,Owns,2724,Owns
432,Owns,2725,Owns
432,Owns,2726,Owns
432,Owns,2727,Owns
433,Owns,2728,Owns
433,Owns,2729,Owns
433,Owns,2730,Owns
433,Owns,2731,Owns
434,Owns,2732,Owns
434,Owns,2733,Owns
434,Owns,2734,Owns
434,Owns,2735,Owns
435,Owns,2736,Owns
435,Owns,2737,Owns
435,Owns,2738,Owns
435,Owns,2739,Owns
436,Owns,2740,Owns
436,Owns,2741,Owns
436,Owns,2742,Owns
436,Owns,2743,Owns
437,Owns,2744,Owns
437,Owns,2745,Owns
437,Owns,2746,Owns
437,Owns,2747,Owns
438,Owns,2748,Owns
438,Owns,2749,Owns
438,Owns,2750,Owns
438,Owns,2751,Owns
439,Owns,2752,Owns
439,Owns,2753,Owns
439,Owns,2754,Owns
439,Owns,2755,Owns
440,Owns,2756,Owns
440,Owns,2757,Owns
440,Owns,2758,Owns
440,Owns,2759,Owns
441,Owns,2760,Owns
441,Owns,2761,Owns
441,Owns,2762,Owns
441,Owns,2763,Owns
442,Owns,2764,Owns
442,Owns,2765,Owns
442,Owns,2766,Owns
442,Owns,2767,Owns
443,Owns,2768,Owns
443,Owns,2769,Owns
443,Owns,2770,Owns
443,Owns,2771,Owns
444,Owns,2772,Owns
444,Owns,2773,Owns
444,Owns,2774,Owns
444,Owns,2775,Owns
445,Owns,2776,Owns
445,Owns,2777,Owns
445,Owns,2778,Owns
445,Owns,2779,Owns
446,Owns,2780,Owns
446,Owns,2781,Owns
446,Owns,2782,Owns
446,Owns,2783,Owns
447,Owns,2784,Owns
447,Owns,2785,Owns
447,Owns,2786,Owns
447,Owns,2787,Owns
448,Owns,2788,Owns
448,Owns,2789,Owns
448,Owns,2790,Owns
448,Owns,2791,Owns
449,Owns,2792,Owns
449,Owns,2793,Owns
449,Owns,2794,Owns
449,Owns,2795,Owns
450,Owns,2796,Owns
450,Owns,2797,Owns
450,Owns,2798,Owns
450,Owns,2799,Owns
451,Owns,2800,Owns
451,Owns,2801,Owns
451,Owns,2802,Owns
451,Owns,2803,Owns
452,Owns,2804,Owns
452,Owns,2805,Owns
452,Owns,2806,Owns
452,Owns,2807,Owns
453,Owns,2808,Owns
453,Owns,2809,Owns
453,Owns,2810,Owns
453,Owns,2811,Owns
454,Owns,2812,Owns
454,Owns,2813,Owns
454,Owns,2814,Owns
454,Owns,2815,Owns
455,Owns,2816,Owns
455,Owns,2817,Owns
455,Owns,2818,Owns
455,Owns,2819,Owns
456,Owns,2820,Owns
456,Owns,2821,Owns
456,Owns,2822,Owns
456,Owns,2823,Owns
457,Owns,2824,Owns
457,Owns,2825,Owns
457,Owns,2826,Owns
457,Owns,2827,Owns
458,Owns,2828,Owns
458,Owns,2829,Owns
458,Owns,2830,Owns
458,Owns,2831,Owns
459,Owns,2832,Owns
459,Owns,2833,Owns
459,Owns,2834,Owns
459,Owns,2835,Owns
460,Owns,2836,Owns
460,Owns,2837,Owns
460,Owns,2838,Owns
460,Owns,2839,Owns
461,Owns,2840,Owns
461,Owns,2841,Owns
461,Owns,2842,Owns
461,Owns,2843,Owns
462,Owns,2844,Owns
462,Owns,2845,Owns
462,Owns,2846,Owns
462,Owns,2847,Owns
463,Owns,2848,Owns
463,Owns,2849,Owns
463,Owns,2850,Owns
463,Owns,2851,Owns
464,Owns,2852,Owns
464,Owns,2853,Owns
464,Owns,2854,Owns
464,Owns,2855,Owns
465,Owns,2856,Owns
465,Owns,2857,Owns
465,Owns,2858,Owns
465,Owns,2859,Owns
466,Owns,2860,Owns
466,Owns,2861,Owns
466,Owns,2862,Owns
466,Owns,2863,Owns
467,Owns,2864,Owns
467,Owns,2865,Owns
467,Owns,2866,Owns
467,Owns,2867,Owns
468,Owns,2868,Owns
468,Owns,2869,Owns
468,Owns,2870,Owns
468,Owns,2871,Owns
469,Owns,2872,Owns
469,Owns,2873,Owns
469,Owns,2874,Owns
469,Owns,2875,Owns
470,Owns,2876,Owns
470,Owns,2877,Owns
470,Owns,2878,Owns
470,Owns,2879,Owns
471,Owns,2880,Owns
471,Owns,2881,Owns
471,Owns,2882,Owns
471,Owns,2883,Owns
472,Owns,2884,Owns
472,Owns,2885,Owns
472,Owns,2886,Owns
472,Owns,2887,Owns
473,Owns,2888,Owns
473,Owns,2889,Owns
473,Owns,2890,Owns
473,Owns,2891,Owns
474,Owns,2892,Owns
474,Owns,2893,Owns
474,Owns,2894,Owns
474,Owns,2895,Owns
475,Owns,2896,Owns
475,Owns,2897,Owns
475,Owns,2898,Owns
475,Owns,2899,Owns
476,Owns,2900,Owns
476,Owns,2901,Owns
476,Owns,2902,Owns
476,Owns,2903,Owns
477,Owns,2904,Owns
477,Owns,2905,Owns
477,Owns,2906,Owns
477,Owns,2907,Owns
478,Owns,2908,Owns
478,Owns,2909,Owns
478,Owns,2910,Owns
478,Owns,2911,Owns
479,Owns,2912,Owns
479,Owns,2913,Owns
479,Owns,2914,Owns
479,Owns,2915,Owns
480,Owns,2916,Owns
480,Owns,2917,Owns
480,Owns,2918,Owns
480,Owns,2919,Owns
481,Owns,2920,Owns
481,Owns,2921,Owns
481,Owns,2922,Owns
481,Owns,2923,Owns
482,Owns,2924,Owns
482,Owns,2925,Owns
482,Owns,2926,Owns
482,Owns,2927,Owns
483,Owns,2928,Owns
483,Owns,2929,Owns
483,Owns,2930,Owns
483,Owns,2931,Owns
484,Owns,2932,Owns
484,Owns,2933,Owns
484,Owns,2934,Owns
484,Owns,2935,Owns
485,Owns,2936,Owns
485,Owns,2937,Owns
485,Owns,2938,Owns
485,Owns,2939,Owns
486,Owns,2940,Owns
486,Owns,2941,Owns
486,Owns,2942,Owns
486,Owns,2943,Owns
487,Owns,2944,Owns
487,Owns,2945,Owns
487,Owns,2946,Owns
487,Owns,2947,Owns
488,Owns,2948,Owns
488,Owns,2949,Owns
488,Owns,2950,Owns
488,Owns,2951,Owns
489,Owns,2952,Owns
489,Owns,2953,Owns
489,Owns,2954,Owns
489,Owns,2955,Owns
490,Owns,2956,Owns
490,Owns,2957,Owns
490,Owns,2958,Owns
490,Owns,2959,Owns
491,Owns,2960,Owns
491,Owns,2961,Owns
491,Owns,2962,Owns
491,Owns,2963,Owns
492,Owns,2964,Owns
492,Owns,2965,Owns
492,Owns,2966,Owns
492,Owns,2967,Owns
493,Owns,2968,Owns
493,Owns,2969,Owns
493,Owns,2970,Owns
493,Owns,2971,Owns
494,Owns,2972,Owns
494,Owns,2973,Owns
494,Owns,2974,Owns
494,Owns,2975,Owns
495,Owns,2976,Owns
495,Owns,2977,Owns
495,Owns,2978,Owns
495,Owns,2979,Owns
496,Owns,2980,Owns
496,Owns,2981,Owns
496,Owns,2982,Owns
496,Owns,2983,Owns
497,Owns,2984,Owns
497,Owns,2985,Owns
497,Owns,2986,Owns
497,Owns,2987,Owns
498,Owns,2988,Owns
498,Owns,2989,Owns
498,Owns,2990,Owns
498,Owns,2991,Owns
499,Owns,2992,Owns
499,Owns,2993,Owns
499,Owns,2994,Owns
499,Owns,2995,Owns
500,Owns,2996,Owns
500,Owns,2997,Owns
500,Owns,2998,Owns
500,Owns,2999,Owns
501,Owns,3000,Owns
501,Owns,3001,Owns
501,Owns,3002,Owns
501,Owns,3003,Owns
502,Owns,3004,Owns
502,Owns,3005,Owns
502,Owns,3006,Owns
502,Owns,3007,Owns
503,Owns,3008,Owns
503,Owns,3009,Owns
503,Owns,3010,Owns
503,Owns,3011,Owns
504,Owns,3012,Owns
504,Owns,3013,Owns
504,Owns,3014,Owns
504,Owns,3015,Owns
505,Owns,3016,Owns
505,Owns,3017,Owns
505,Owns,3018,Owns
505,Owns,3019,Owns
506,Owns,3020,Owns
506,Owns,3021,Owns
506,Owns,3022,Owns
506,Owns,3023,Owns
507,Owns,3024,Owns
507,Owns,3025,Owns
507,Owns,3026,Owns
507,Owns,3027,Owns
508,Owns,3028,Owns
508,Owns,3029,Owns
508,Owns,3030,Owns
508,Owns,3031,Owns
509,Owns,3032,Owns
509,Owns,3033,Owns
509,Owns,3034,Owns
509,Owns,3035,Owns
510,Owns,3036,Owns
510,Owns,3037,Owns
510,Owns,3038,Owns
510,Owns,3039,Owns
511,Owns,3040,Owns
511,Owns,3041,Owns
511,Owns,3042,Owns
511,Owns,3043,Owns
512,Owns,3044,Owns
512,Owns,3045,Owns
512,Owns,3046,Owns
512,Owns,3047,Owns
513,Owns,3048,Owns
513,Owns,3049,Owns
513,Owns,3050,Owns
513,Owns,3051,Owns
514,Owns,3052,Owns
514,Owns,3053,Owns
514,Owns,3054,Owns
514,Owns,3055,Owns
515,Owns,3056,Owns
515,Owns,3057,Owns
515,Owns,3058,Owns
515,Owns,3059,Owns
516,Owns,3060,Owns
516,Owns,3061,Owns
516,Owns,3062,Owns
516,Owns,3063,Owns
517,Owns,3064,Owns
517,Owns,3065,Owns
517,Owns,3066,Owns
517,Owns,3067,Owns
518,Owns,3068,Owns
518,Owns,3069,Owns
518,Owns,3070,Owns
518,Owns,3071,Owns
519,Owns,3072,Owns
519,Owns,3073,Owns
519,Owns,3074,Owns
519,Owns,3075,Owns
520,Owns,3076,Owns
520,Owns,3077,Owns
520,Owns,3078,Owns
520,Owns,3079,Owns
521,Owns,3080,Owns
521,Owns,3081,Owns
521,Owns,3082,Owns
521,Owns,3083,Owns
522,Owns,3084,Owns
522,Owns,3085,Owns
522,Owns,3086,Owns
522,Owns,3087,Owns
523,Owns,3088,Owns
523,Owns,3089,Owns
523,Owns,3090,Owns
523,Owns,3091,Owns
524,Owns,3092,Owns
524,Owns,3093,Owns
524,Owns,3094,Owns
524,Owns,3095,Owns
525,Owns,3096,Owns
525,Owns,3097,Owns
525,Owns,3098,Owns
525,Owns,3099,Owns
526,Owns,3100,Owns
526,Owns,3101,Owns
526,Owns,3102,Owns
526,Owns,3103,Owns
527,Owns,3104,Owns
527,Owns,3105,Owns
527,Owns,3106,Owns
527,Owns,3107,Owns
528,Owns,3108,Owns
528,Owns,3109,Owns
528,Owns,3110,Owns
528,Owns,3111,Owns
529,Owns,3112,Owns
529,Owns,3113,Owns
529,Owns,3114,Owns
529,Owns,3115,Owns
530,Owns,3116,Owns
530,Owns,3117,Owns
530,Owns,3118,Owns
530,Owns,3119,Owns
531,Owns,3120,Owns
531,Owns,3121,Owns
531,Owns,3122,Owns
531,Owns,3123,Owns
532,Owns,3124,Owns
532,Owns,3125,Owns
532,Owns,3126,Owns
532,Owns,3127,Owns
533,Owns,3128,Owns
533,Owns,3129,Owns
533,Owns,3130,Owns
533,Owns,3131,Owns
534,Owns,3132,Owns
534,Owns,3133,Owns
534,Owns,3134,Owns
534,Owns,3135,Owns
535,Owns,3136,Owns
535,Owns,3137,Owns
535,Owns,3138,Owns
535,Owns,3139,Owns
536,Owns,3140,Owns
536,Owns,3141,Owns
536,Owns,3142,Owns
536,Owns,3143,Owns
537,Owns,3144,Owns
537,Owns,3145,Owns
537,Owns,3146,Owns
537,Owns,3147,Owns
